Date,Number of game,Day,Visiting Team,Home Team,Visiting Team Starting Pitcher ID,Home Team Starting Pitcher ID,Visiting Team Score,Home Team Score,Team At-bats,Team Hits,Team Doubles,Team Triples,Team Homeruns,Team RBIs,Team Sacrifice Hits,Team Sacrifice Flies,Team Hit-by-pitch,Team Walks,Team Intentional Walks,Team Strikeouts,Team Stolen Bases,Team Caught Stealing,Team Grounded into DP,Team Awarded First Base due to CI,Team Left on Base,Team Pitchers Used,Team Individual Earned Runs,Team Earned Runs,Team Wild Pitches,Team Balks,Team Putouts,Team Assists,Team Errors,Team Passed Balls,Team Double Plays,Team Triple Plays,Game ID
2015-05-02,0,Sat,CHA,MIN,noesh001,nolar001,3,5,32,10,1,0,0,3,0,0,1,2,0,5,0,2,2,0,5,3,5,5,0,0,24,9,0,1,1,0,MIN201505020
2015-05-03,0,Sun,CHA,MIN,dankj001,pelfm001,3,13,31,8,0,0,0,3,1,0,3,3,0,4,0,0,4,0,8,6,6,6,2,0,24,9,4,0,1,0,MIN201505030
2015-05-05,0,Tue,DET,CHA,grees005,samaj001,2,5,27,6,1,1,0,5,0,0,0,5,0,3,0,1,2,0,3,3,2,2,1,0,27,9,3,0,1,0,CHA201505050
2015-05-06,0,Wed,DET,CHA,simoa001,salec001,6,7,36,12,1,0,2,6,0,1,0,5,0,3,1,0,0,0,11,4,6,6,2,0,27,10,0,0,1,0,CHA201505060
2015-05-07,0,Thu,DET,CHA,lobsk001,quinj001,4,1,31,5,0,0,0,1,0,0,0,2,0,7,0,0,2,0,5,4,4,4,1,0,27,9,0,0,0,0,CHA201505070
2015-05-09,1,Sat,CIN,CHA,cuetj001,noesh001,10,4,32,6,2,0,2,4,0,1,0,2,0,7,0,0,0,0,4,5,9,9,3,0,27,14,2,0,2,0,CHA201505091
2015-05-09,2,Sat,CIN,CHA,marqj001,rodoc001,2,8,35,14,1,0,3,8,0,1,0,2,0,1,0,2,0,0,6,4,2,2,0,0,27,9,0,1,3,0,CHA201505092
2015-05-10,0,Sun,CIN,CHA,lorem002,dankj001,3,4,34,11,2,0,0,4,1,1,0,7,0,4,1,0,1,0,13,3,2,2,1,0,27,9,0,2,2,0,CHA201505100
2015-05-11,0,Mon,CHA,MIL,samaj001,peraw001,7,10,40,14,2,0,1,7,0,0,0,1,0,7,0,0,3,0,7,4,8,8,0,0,24,7,2,0,0,0,MIL201505110
2015-05-12,0,Tue,CHA,MIL,salec001,fierm001,4,2,35,9,2,0,0,4,0,1,0,3,1,7,1,0,0,1,9,2,2,2,0,0,27,8,1,0,0,0,MIL201505120
2015-05-13,0,Wed,CHA,MIL,quinj001,nelsj004,4,2,32,9,1,0,2,4,1,1,0,4,0,5,0,0,2,0,7,3,2,2,0,0,27,10,0,0,2,0,MIL201505130
2015-05-15,0,Fri,CHA,OAK,rodoc001,hahnj001,7,6,35,9,3,0,0,7,0,0,2,2,0,9,0,1,1,0,5,5,6,6,1,0,27,13,1,0,1,0,OAK201505150
2015-05-16,0,Sat,CHA,OAK,dankj001,chavj001,4,3,37,13,2,0,0,4,0,0,1,2,0,5,0,0,2,0,9,5,3,3,0,0,27,5,0,0,1,0,OAK201505160
2015-05-17,0,Sun,CHA,OAK,samaj001,kazms001,7,3,38,10,2,0,1,6,1,0,0,3,0,10,0,0,1,0,8,2,3,3,0,0,27,9,0,0,2,0,OAK201505170
2015-05-18,0,Mon,CLE,CHA,klubc001,salec001,1,2,34,7,0,1,0,1,0,0,0,2,0,13,0,0,2,0,5,3,1,1,0,0,30,8,0,0,0,0,CHA201505180
2015-05-19,0,Tue,CLE,CHA,bauet001,quinj001,3,1,30,4,1,0,0,1,1,0,0,4,0,11,0,0,0,0,7,3,3,3,0,0,27,12,0,0,1,0,CHA201505190
2015-05-20,0,Wed,CLE,CHA,marcs001,rodoc001,4,3,33,6,0,0,2,3,0,0,0,2,0,7,0,0,0,0,5,4,4,4,0,0,27,10,0,0,2,0,CHA201505200
2015-05-21,0,Thu,CLE,CHA,salad001,dankj001,5,2,33,7,2,0,1,2,0,0,0,3,0,11,0,0,1,0,7,3,5,5,1,0,27,11,2,0,1,0,CHA201505210
2015-05-22,0,Fri,MIN,CHA,hughp001,samaj001,2,3,31,9,1,0,0,3,0,1,1,2,0,4,1,0,1,0,8,2,2,2,0,0,27,6,0,0,0,0,CHA201505220
2015-05-23,0,Sat,MIN,CHA,may-t001,salec001,4,3,33,6,1,1,0,3,0,0,1,1,0,11,1,1,0,0,5,2,3,3,0,0,27,14,1,0,2,0,CHA201505230
2015-05-24,0,Sun,MIN,CHA,gibsk002,quinj001,8,1,30,4,0,0,1,1,0,0,1,0,0,8,0,0,1,0,3,3,7,7,0,0,27,10,1,0,0,0,CHA201505240
2015-05-25,0,Mon,CHA,TOR,noesh001,hutcd001,0,6,29,4,0,0,0,0,0,0,0,0,0,8,0,0,2,0,2,2,6,6,0,0,24,15,0,0,1,0,TOR201505250
2015-05-26,0,Tue,CHA,TOR,dankj001,dickr001,9,10,41,14,3,0,1,9,0,1,1,2,0,8,1,0,0,0,9,4,10,10,0,0,24,7,1,0,0,0,TOR201505260
2015-05-27,0,Wed,CHA,TOR,samaj001,estrm001,5,3,43,14,2,1,0,5,0,0,1,0,0,6,1,0,0,0,9,5,2,2,0,0,30,11,0,1,0,0,TOR201505270
2015-05-28,1,Thu,CHA,BAL,salec001,wilst004,3,2,34,9,3,0,0,3,0,0,1,1,0,2,2,1,0,0,6,3,2,2,0,0,27,4,0,0,0,0,BAL201505281
2015-05-28,2,Thu,CHA,BAL,beckc002,wrigm001,3,6,32,6,1,0,2,3,0,0,0,3,0,4,0,0,0,0,5,3,5,5,0,0,24,9,2,0,1,0,BAL201505282
2015-05-29,0,Fri,CHA,HOU,rodoc001,mccul002,6,3,41,9,2,0,1,5,0,1,2,6,0,13,0,1,0,0,11,5,1,1,0,0,33,13,2,1,1,0,HOU201505290
2015-05-30,0,Sat,CHA,HOU,quinj001,keucd001,0,3,31,4,0,0,0,0,0,0,0,0,0,11,0,0,0,0,4,3,3,3,0,0,24,10,0,0,0,0,HOU201505300
2015-05-31,0,Sun,CHA,HOU,dankj001,carmf001,6,0,38,10,2,0,1,6,0,0,0,1,0,3,2,0,0,0,6,1,0,0,0,0,27,16,0,0,3,0,HOU201505310
2015-06-02,0,Tue,CHA,TEX,samaj001,lewic001,2,15,34,7,0,0,1,2,0,0,0,0,0,6,1,0,0,0,5,3,15,15,0,0,24,11,0,0,2,0,TEX201506020
2015-06-03,0,Wed,CHA,TEX,salec001,martn002,9,2,38,12,3,0,2,9,0,0,1,6,0,8,1,0,1,0,9,3,2,2,0,0,27,3,0,0,1,0,TEX201506030
2015-06-04,0,Thu,CHA,TEX,rodoc001,gally001,1,2,41,6,0,0,0,1,0,1,0,2,0,7,1,0,0,0,10,5,2,2,0,0,31,9,0,0,2,0,TEX201506040
2015-06-05,0,Fri,DET,CHA,ryank002,quinj001,3,4,36,7,1,0,2,4,1,0,1,2,1,5,0,0,0,0,6,4,3,3,0,0,33,14,0,0,2,0,CHA201506050
2015-06-06,0,Sat,DET,CHA,pricd001,dankj001,7,1,29,5,2,0,0,1,0,0,0,2,0,11,0,0,2,0,3,3,7,7,0,0,27,14,0,0,1,0,CHA201506060
2015-06-07,0,Sun,DET,CHA,simoa001,samaj001,6,4,33,6,2,1,1,4,0,0,0,2,0,7,0,1,0,0,4,3,6,6,0,0,27,12,0,0,3,0,CHA201506070
2015-06-08,0,Mon,HOU,CHA,mccul002,salec001,1,3,27,4,1,0,1,3,0,0,1,0,0,9,0,0,1,0,1,2,1,1,0,0,27,4,1,0,0,0,CHA201506080
2015-06-09,0,Tue,HOU,CHA,keucd001,rodoc001,2,4,33,10,1,0,1,4,0,0,0,4,0,8,1,0,0,0,9,5,2,2,0,0,27,9,0,0,0,0,CHA201506090
2015-06-10,0,Wed,HOU,CHA,velav001,quinj001,1,4,29,9,1,0,3,4,0,0,0,6,0,7,0,3,0,0,7,3,1,1,1,0,27,12,3,0,0,0,CHA201506100
2015-06-12,0,Fri,CHA,TBA,dankj001,andrm001,5,7,35,9,0,0,1,4,0,1,0,1,0,8,0,0,0,0,5,3,5,5,1,0,24,9,1,1,1,0,TBA201506120
2015-06-13,0,Sat,CHA,TBA,samaj001,archc001,4,5,35,9,0,0,1,4,0,0,0,2,0,9,0,0,1,0,6,3,4,4,0,0,24,7,1,0,0,0,TBA201506130
2015-06-14,0,Sun,CHA,TBA,salec001,karnn001,1,2,33,8,2,0,0,1,0,0,0,1,0,10,1,1,0,0,6,3,2,2,1,0,24,4,1,0,1,0,TBA201506140
2015-06-15,0,Mon,CHA,PIT,rodoc001,lirif001,0,11,27,2,0,0,0,0,0,0,0,1,0,13,0,0,3,0,1,4,10,10,1,0,24,16,3,0,3,0,PIT201506150
2015-06-16,0,Tue,CHA,PIT,quinj001,mortc002,0,3,31,4,0,0,0,0,0,0,0,2,0,3,1,0,0,0,6,3,3,3,0,0,24,10,0,0,1,0,PIT201506160
2015-06-17,0,Wed,PIT,CHA,lockj001,dankj001,3,2,30,4,1,0,0,2,0,0,1,2,0,10,0,0,0,0,4,3,3,3,0,0,27,8,0,0,0,0,CHA201506170
2015-06-18,0,Thu,PIT,CHA,coleg001,samaj001,3,2,28,3,1,0,1,2,1,1,0,3,0,6,1,0,0,0,4,4,3,3,0,0,27,14,0,0,3,0,CHA201506180
2015-06-19,0,Fri,TEX,CHA,lewic001,salec001,2,1,36,9,1,0,1,1,0,0,1,1,0,7,0,0,0,0,10,2,2,2,1,0,27,6,0,0,0,0,CHA201506190
2015-06-20,0,Sat,TEX,CHA,martn002,rodoc001,2,3,28,6,0,0,0,2,0,1,3,4,0,2,0,1,2,0,9,4,2,2,1,0,27,11,0,0,2,0,CHA201506200
2015-06-21,0,Sun,TEX,CHA,gally001,quinj001,2,3,40,12,3,0,1,3,0,1,0,2,1,11,0,0,0,0,10,5,2,2,1,0,33,11,1,0,2,0,CHA201506210
2015-06-22,0,Mon,CHA,MIN,dankj001,milot001,2,13,34,11,2,0,0,2,0,0,1,4,0,4,0,0,2,0,10,3,9,9,2,0,24,11,3,0,0,0,MIN201506220
2015-06-23,0,Tue,CHA,MIN,samaj001,pelfm001,6,2,41,15,6,0,0,5,0,0,0,3,0,5,0,0,0,0,11,3,2,2,0,0,27,15,0,0,1,0,MIN201506230
2015-06-24,0,Wed,CHA,MIN,salec001,hughp001,1,6,34,7,2,1,1,1,0,0,0,0,0,5,0,0,0,0,6,2,5,5,0,0,24,8,2,0,1,0,MIN201506240
2015-06-25,0,Thu,CHA,DET,rodoc001,simoa001,8,7,39,10,3,1,1,8,1,0,1,5,0,9,0,0,1,0,8,5,7,7,1,0,30,11,1,0,3,0,DET201506250
2015-06-26,0,Fri,CHA,DET,quinj001,sanca004,4,5,35,8,2,1,3,4,0,0,0,2,0,9,1,0,0,0,6,4,5,5,0,0,24,10,0,0,2,0,DET201506260
2015-06-28,0,Sun,CHA,DET,samaj001,pricd001,4,5,32,8,1,1,1,4,0,2,1,0,0,8,0,1,0,0,4,2,5,5,0,0,25,6,0,0,0,0,DET201506280
2015-06-30,0,Tue,CHA,SLN,salec001,lynnl001,2,1,42,9,0,0,1,2,0,0,0,2,0,14,0,0,1,0,9,5,1,1,0,0,33,15,0,0,0,0,SLN201506300
2015-07-01,0,Wed,CHA,SLN,quinj001,lackj001,7,1,37,12,2,0,2,6,0,0,2,2,0,8,1,0,1,0,7,5,1,1,1,0,27,8,0,0,0,0,SLN201507010
2015-07-03,0,Fri,BAL,CHA,jimeu001,dankj001,0,1,29,7,1,0,1,1,0,0,0,2,0,5,0,0,0,0,6,3,0,0,1,0,27,9,1,0,2,0,CHA201507030
2015-07-04,0,Sat,BAL,CHA,tillc001,samaj001,2,3,33,11,3,1,0,3,1,1,0,2,0,8,1,0,1,0,10,3,2,2,1,0,27,6,0,0,1,0,CHA201507040
2015-07-05,0,Sun,BAL,CHA,gonzm003,rodoc001,9,1,30,5,2,0,0,1,0,0,1,2,0,8,0,1,0,0,5,4,6,6,1,0,27,9,4,0,0,0,CHA201507050
2015-07-06,0,Mon,TOR,CHA,buehm001,salec001,2,4,31,9,2,0,0,3,0,0,0,0,0,2,0,0,2,0,3,1,2,2,0,0,27,12,0,0,2,0,CHA201507060
2015-07-07,0,Tue,TOR,CHA,doubf001,quinj001,2,1,33,7,1,0,0,1,1,0,1,1,0,8,1,0,1,0,8,2,2,2,0,0,27,15,1,0,2,0,CHA201507070
2015-07-08,0,Wed,TOR,CHA,hutcd001,dankj001,6,7,41,16,3,0,1,7,0,1,1,3,0,12,0,1,1,0,9,5,6,6,1,0,33,15,0,0,3,0,CHA201507080
2015-07-09,0,Thu,TOR,CHA,dickr001,samaj001,0,2,29,5,0,1,1,1,0,0,0,2,0,7,0,0,1,0,5,1,0,0,0,0,27,13,0,0,2,0,CHA201507090
2015-07-10,0,Fri,CHA,CHN,rodoc001,hendk001,1,0,27,5,0,0,0,1,3,1,2,0,0,5,1,0,1,0,5,4,0,0,0,0,27,10,0,1,5,0,CHN201507100
2015-07-11,0,Sat,CHA,CHN,salec001,lestj001,5,1,35,9,3,1,0,5,0,0,0,1,0,9,1,0,1,0,4,3,1,1,0,0,27,8,0,1,1,0,CHN201507110
2015-07-12,0,Sun,CHA,CHN,quinj001,arrij001,1,3,28,2,1,0,0,1,1,0,0,0,0,9,0,0,0,0,1,2,3,3,0,0,24,6,0,0,1,0,CHN201507120
2015-07-17,2,Fri,KCA,CHA,volqe001,dankj001,0,2,30,9,1,1,0,1,1,0,0,3,0,5,0,1,1,0,8,4,0,0,1,0,27,11,0,0,0,0,CHA201507172
2015-07-17,1,Fri,KCA,CHA,younc003,samaj001,4,2,31,7,1,0,2,2,0,0,0,5,0,6,0,2,1,0,7,3,4,4,0,0,27,13,0,0,2,0,CHA201507171
2015-07-18,0,Sat,KCA,CHA,guthj001,quinj001,7,6,51,14,3,0,1,6,0,1,1,4,0,12,0,0,0,0,12,6,7,7,1,0,39,16,1,1,3,0,CHA201507180
2015-07-19,0,Sun,KCA,CHA,duffd001,salec001,4,1,30,6,1,0,1,1,1,0,0,1,0,6,0,0,2,0,4,2,4,4,0,0,27,11,0,1,4,0,CHA201507190
2015-07-21,0,Tue,SLN,CHA,wachm001,rodoc001,8,5,34,8,0,0,2,5,0,1,0,4,0,12,0,0,1,0,7,4,8,8,1,0,27,11,0,0,1,0,CHA201507210
2015-07-22,0,Wed,SLN,CHA,lynnl001,dankj001,3,2,35,8,1,0,0,2,0,0,0,1,0,13,1,0,0,0,7,4,2,2,0,0,27,2,1,0,1,0,CHA201507220
2015-07-23,0,Thu,CHA,CLE,samaj001,bauet001,8,1,35,10,1,0,4,8,0,1,0,2,0,11,0,0,1,0,3,2,1,1,0,0,27,8,0,0,0,0,CLE201507230
2015-07-24,0,Fri,CHA,CLE,quinj001,klubc001,6,0,37,10,3,0,1,5,0,0,0,2,1,8,3,0,0,0,6,1,0,0,0,0,27,13,0,0,2,0,CLE201507240
2015-07-25,0,Sat,CHA,CLE,salec001,carrc003,10,3,42,16,2,0,1,10,0,0,0,2,0,11,1,0,1,0,7,3,3,3,1,0,27,11,0,0,0,0,CLE201507250
2015-07-26,0,Sun,CHA,CLE,rodoc001,salad001,2,1,34,8,0,0,1,2,0,0,0,4,1,12,1,1,0,0,9,4,1,1,0,0,27,9,0,0,1,0,CLE201507260
2015-07-27,0,Mon,CHA,BOS,dankj001,kellj001,10,8,40,15,7,2,0,8,1,0,1,4,2,8,0,0,1,0,9,5,7,7,0,0,27,16,2,0,0,0,BOS201507270
2015-07-28,0,Tue,CHA,BOS,samaj001,milew001,9,4,39,14,7,1,2,9,0,0,2,4,0,9,0,0,1,0,9,2,4,4,0,0,27,9,0,0,1,0,BOS201507280
2015-07-29,0,Wed,CHA,BOS,quinj001,porcr001,9,2,44,17,4,0,2,8,0,0,1,3,0,10,1,1,0,0,12,3,2,2,0,0,27,12,1,0,1,0,BOS201507290
2015-07-30,0,Thu,CHA,BOS,salec001,wrigs001,2,8,34,7,1,0,1,2,0,0,0,2,0,11,1,0,0,0,7,3,8,8,1,0,24,9,0,0,0,0,BOS201507300
2015-07-31,0,Fri,NYA,CHA,eovan001,rodoc001,13,6,40,13,4,1,1,5,0,0,0,3,0,10,1,0,0,0,10,5,13,13,3,0,27,14,0,0,1,0,CHA201507310
2015-08-01,0,Sat,NYA,CHA,mitcb001,dankj001,2,8,34,11,3,0,2,7,0,0,1,3,0,5,1,0,1,0,6,4,2,2,0,1,27,8,0,0,1,0,CHA201508010
2015-08-02,0,Sun,NYA,CHA,novai001,samaj001,12,3,33,9,1,0,2,3,0,0,0,2,0,9,1,1,2,0,5,2,11,11,0,0,27,4,1,0,0,0,CHA201508020
2015-08-03,0,Mon,TBA,CHA,karnn001,quinj001,5,4,33,7,2,0,2,4,0,0,0,2,0,11,1,0,0,0,4,4,5,5,0,0,27,9,1,0,0,0,CHA201508030
2015-08-04,0,Tue,TBA,CHA,archc001,salec001,11,3,34,7,1,0,2,3,0,0,0,1,0,9,0,0,0,0,5,4,10,10,0,0,27,11,1,1,1,0,CHA201508040
2015-08-05,0,Wed,TBA,CHA,ramie004,rodoc001,5,6,35,9,1,0,1,5,0,0,0,6,2,5,1,0,1,0,7,5,5,5,0,0,30,9,0,0,1,0,CHA201508050
2015-08-07,0,Fri,CHA,KCA,dankj001,volqe001,2,3,33,7,3,0,1,2,0,0,0,3,0,6,0,0,1,0,7,3,3,3,0,0,24,7,0,0,1,0,KCA201508070
2015-08-08,0,Sat,CHA,KCA,samaj001,guthj001,6,7,35,11,2,0,2,5,1,0,0,3,0,4,0,1,1,0,6,3,7,7,1,0,24,15,0,0,0,0,KCA201508080
2015-08-09,0,Sun,CHA,KCA,quinj001,duffd001,4,5,32,6,1,0,0,4,0,0,1,2,0,8,0,0,0,0,4,3,5,5,0,0,24,11,0,0,2,0,KCA201508090
2015-08-10,0,Mon,ANA,CHA,shoem001,salec001,2,8,35,13,1,0,3,8,0,1,1,0,0,5,1,0,0,0,5,2,2,2,0,0,27,11,0,0,1,0,CHA201508100
2015-08-11,0,Tue,ANA,CHA,santh001,rodoc001,0,3,27,4,1,0,1,3,0,0,1,2,0,7,1,1,0,0,3,4,0,0,0,0,27,12,1,0,1,0,CHA201508110
2015-08-12,0,Wed,ANA,CHA,heana001,dankj001,2,3,44,10,3,0,0,3,1,1,1,3,2,10,1,0,2,0,10,7,2,2,0,0,39,15,1,0,1,0,CHA201508120
2015-08-14,0,Fri,CHN,CHA,hendk001,samaj001,6,5,35,10,2,0,1,5,1,0,0,5,0,11,1,0,1,0,9,3,6,6,0,0,27,10,0,0,0,0,CHA201508140
2015-08-15,0,Sat,CHN,CHA,arrij001,quinj001,6,3,34,6,4,0,0,3,0,0,1,3,0,8,1,0,0,0,8,5,6,6,0,0,27,8,2,0,0,0,CHA201508150
2015-08-16,0,Sun,CHN,CHA,hared001,salec001,1,3,32,8,2,0,3,3,0,0,0,3,0,9,0,1,0,0,8,3,1,1,0,0,27,4,1,0,0,0,CHA201508160
2015-08-17,0,Mon,CHA,ANA,rodoc001,heana001,1,2,32,6,1,0,0,0,0,0,3,1,0,8,0,0,1,0,8,1,2,2,0,0,24,11,0,0,1,0,ANA201508170
2015-08-18,0,Tue,CHA,ANA,dankj001,richg002,3,5,32,8,1,0,0,3,0,0,0,0,0,4,1,0,3,0,2,2,4,4,0,0,24,13,1,0,0,0,ANA201508180
2015-08-19,0,Wed,CHA,ANA,samaj001,weavj003,0,1,31,7,1,0,0,0,1,0,0,1,0,6,1,1,1,0,6,2,1,1,1,0,24,6,0,0,0,0,ANA201508190
2015-08-20,0,Thu,CHA,ANA,quinj001,tropn001,8,2,36,12,4,0,1,8,1,1,0,3,1,10,1,0,1,0,6,4,2,2,0,0,27,16,0,0,1,0,ANA201508200
2015-08-21,0,Fri,CHA,SEA,salec001,hernf002,11,4,40,16,4,0,0,11,1,0,0,5,0,8,1,1,0,0,8,2,4,4,0,0,27,6,1,0,1,0,SEA201508210
2015-08-22,0,Sat,CHA,SEA,rodoc001,nunov001,6,3,37,8,2,0,1,5,1,0,1,6,1,5,0,0,1,0,9,4,1,1,0,0,30,15,1,0,2,0,SEA201508220
2015-08-23,0,Sun,CHA,SEA,dankj001,walkt004,6,8,34,8,2,0,2,6,0,0,0,1,0,7,0,0,0,0,2,4,8,8,0,0,24,10,0,0,1,0,SEA201508230
2015-08-24,0,Mon,BOS,CHA,kellj001,samaj001,5,4,33,8,3,0,1,4,0,0,0,1,0,4,0,0,1,0,3,3,5,5,0,0,27,8,0,1,0,0,CHA201508240
2015-08-25,0,Tue,BOS,CHA,milew001,quinj001,4,5,36,15,1,1,0,5,0,0,0,1,0,4,0,0,1,0,8,4,3,3,0,0,27,13,2,0,0,0,CHA201508250
2015-08-26,0,Wed,BOS,CHA,porcr001,salec001,3,0,33,6,2,0,0,0,0,0,0,0,0,6,0,0,0,0,6,3,3,3,1,0,27,11,0,0,0,0,CHA201508260
2015-08-27,0,Thu,SEA,CHA,eliar001,rodoc001,2,4,31,9,3,0,0,4,0,1,1,0,0,3,0,0,1,0,5,5,2,2,0,0,27,11,0,0,0,0,CHA201508270
2015-08-28,0,Fri,SEA,CHA,walkt004,dankj001,2,0,30,4,1,0,0,0,0,0,0,1,0,6,0,0,1,0,4,3,2,2,1,0,27,10,1,0,1,0,CHA201508280
2015-08-29,0,Sat,SEA,CHA,iwakh001,samaj001,7,6,37,11,1,0,0,6,0,0,0,7,0,10,0,0,1,0,11,4,6,6,0,0,27,11,1,0,0,0,CHA201508290
2015-08-30,0,Sun,SEA,CHA,olmoe001,quinj001,5,6,47,14,2,0,1,5,0,0,0,7,1,10,2,0,1,0,16,5,5,5,0,0,33,10,1,0,1,0,CHA201508300
2015-09-01,0,Tue,CHA,MIN,salec001,dufft001,6,8,36,10,3,0,1,6,0,0,0,3,0,3,0,0,1,0,6,4,6,6,2,0,24,3,2,0,0,0,MIN201509010
2015-09-02,0,Wed,CHA,MIN,rodoc001,milot001,0,3,31,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,4,5,3,3,0,0,24,11,1,0,1,0,MIN201509020
2015-09-03,0,Thu,CHA,MIN,samaj001,gibsk002,6,4,32,10,2,1,0,6,2,2,0,5,1,5,1,0,0,0,8,4,4,4,0,0,27,8,1,0,0,0,MIN201509030
2015-09-04,0,Fri,CHA,KCA,dankj001,medlk001,12,1,42,17,2,0,3,12,0,0,1,1,0,6,1,0,2,0,5,1,1,1,0,0,27,11,0,0,1,0,KCA201509040
2015-09-05,0,Sat,CHA,KCA,quinj001,duffd001,6,1,36,11,1,0,2,6,0,0,0,3,0,9,1,0,2,0,6,5,1,1,0,0,27,16,0,0,1,0,KCA201509050
2015-09-06,0,Sun,CHA,KCA,johne003,cuetj001,7,5,36,12,2,0,1,7,0,2,0,4,0,7,0,0,1,0,8,5,5,5,0,0,27,7,0,0,0,0,KCA201509060
2015-09-07,0,Mon,CLE,CHA,bauet001,salec001,3,2,29,3,0,1,0,2,0,1,1,5,0,9,1,0,0,0,7,3,3,3,0,0,27,11,0,0,1,0,CHA201509070
