Date,Number of game,Day,Visiting Team,Home Team,Visiting Team Starting Pitcher ID,Home Team Starting Pitcher ID,Visiting Team Score,Home Team Score,Team At-bats,Team Hits,Team Doubles,Team Triples,Team Homeruns,Team RBIs,Team Sacrifice Hits,Team Sacrifice Flies,Team Hit-by-pitch,Team Walks,Team Intentional Walks,Team Strikeouts,Team Stolen Bases,Team Caught Stealing,Team Grounded into DP,Team Awarded First Base due to CI,Team Left on Base,Team Pitchers Used,Team Individual Earned Runs,Team Earned Runs,Team Wild Pitches,Team Balks,Team Putouts,Team Assists,Team Errors,Team Passed Balls,Team Double Plays,Team Triple Plays,Game ID
2015-05-04,0,Mon,MIA,WAS,pheld001,zimmj003,4,6,34,12,1,0,1,6,0,1,0,4,0,5,0,0,1,0,9,4,3,3,0,0,27,11,1,0,0,0,WAS201505040
2015-05-05,0,Tue,MIA,WAS,latom001,stras001,2,1,30,3,1,0,0,1,0,0,0,6,0,9,0,0,1,0,8,5,2,2,1,0,27,9,1,0,0,0,WAS201505050
2015-05-06,0,Wed,MIA,WAS,koeht001,schem001,5,7,34,12,3,0,3,7,0,1,0,1,1,6,0,0,2,0,5,3,5,5,0,0,27,6,0,0,1,0,WAS201505060
2015-05-08,0,Fri,ATL,WAS,stule002,gonzg003,2,9,34,11,0,0,5,9,0,0,0,2,0,8,0,0,0,0,3,3,2,2,0,0,27,10,0,0,2,0,WAS201505080
2015-05-09,0,Sat,ATL,WAS,tehej001,fistd001,6,8,36,14,2,0,3,8,0,0,0,4,0,11,1,0,2,0,7,5,6,6,0,0,27,9,0,0,0,0,WAS201505090
2015-05-10,0,Sun,ATL,WAS,wooda002,zimmj003,4,5,30,11,3,0,0,5,1,0,0,2,0,7,0,0,1,0,4,4,4,4,0,0,27,12,0,0,1,0,WAS201505100
2015-05-11,0,Mon,WAS,ARI,schem001,collj001,11,1,41,15,1,0,2,11,0,1,0,3,0,10,0,0,0,0,7,2,1,1,0,0,27,9,0,0,1,0,ARI201505110
2015-05-12,0,Tue,WAS,ARI,stras001,delar003,6,14,35,12,4,0,1,5,1,0,0,3,0,4,0,0,3,0,6,5,13,13,1,0,24,5,1,0,0,0,ARI201505120
2015-05-13,0,Wed,WAS,ARI,gonzg003,hellj001,9,6,35,8,1,0,3,9,0,0,1,6,1,5,2,0,0,0,6,5,6,6,0,0,27,14,3,0,2,0,ARI201505130
2015-05-14,0,Thu,WAS,SDN,fistd001,rosst001,3,8,33,8,0,0,0,3,2,1,0,4,0,10,2,0,0,0,10,3,8,8,0,0,24,11,0,0,2,0,SDN201505140
2015-05-15,0,Fri,WAS,SDN,zimmj003,despo001,10,0,39,16,2,0,1,9,0,1,1,3,1,6,1,0,2,0,7,2,0,0,0,0,27,8,0,0,1,0,SDN201505150
2015-05-16,0,Sat,WAS,SDN,schem001,casha001,4,1,34,11,4,0,0,4,0,1,0,3,0,8,0,2,2,0,7,4,1,1,1,0,27,7,0,0,1,0,SDN201505160
2015-05-17,0,Sun,WAS,SDN,stras001,kenni001,10,5,33,8,1,1,2,10,0,1,0,6,1,10,1,0,1,0,3,3,5,5,1,0,27,9,0,0,0,0,SDN201505170
2015-05-19,0,Tue,NYA,WAS,eovan001,gonzg003,6,8,36,10,1,0,4,8,0,0,0,5,0,12,0,0,3,0,4,6,6,6,0,0,30,14,0,0,0,0,WAS201505190
2015-05-20,0,Wed,NYA,WAS,warra001,zimmj003,2,3,28,5,0,0,2,3,1,0,0,5,0,7,1,0,0,0,7,3,2,2,0,0,27,10,0,0,0,0,WAS201505200
2015-05-22,0,Fri,PHI,WAS,osuls001,schem001,1,2,28,6,1,0,1,2,0,0,0,2,1,6,0,0,1,0,4,2,1,1,0,0,27,7,0,0,0,0,WAS201505220
2015-05-23,0,Sat,PHI,WAS,hamec001,stras001,8,1,31,5,2,0,0,1,1,0,0,1,0,7,0,0,0,0,5,3,7,7,0,0,27,11,4,0,0,0,WAS201505230
2015-05-24,0,Sun,PHI,WAS,haraa001,gonzg003,1,4,32,10,4,1,0,4,2,0,0,2,0,3,0,0,0,0,8,5,1,1,0,0,27,10,1,0,2,0,WAS201505240
2015-05-25,0,Mon,WAS,CHN,roart001,wadat001,2,1,30,5,1,0,2,2,2,0,0,3,0,8,0,0,1,0,6,5,1,1,0,0,27,8,0,0,1,0,CHN201505250
2015-05-26,0,Tue,WAS,CHN,zimmj003,hendk001,2,3,28,6,1,0,2,2,1,0,1,2,0,6,1,1,2,0,3,4,2,2,0,0,26,12,1,0,1,0,CHN201505260
2015-05-27,0,Wed,WAS,CHN,schem001,lestj001,3,0,37,9,2,0,2,2,0,0,0,3,0,13,0,0,1,0,10,4,0,0,0,0,27,4,0,0,0,0,CHN201505270
2015-05-29,0,Fri,WAS,CIN,stras001,desca001,2,5,36,10,2,0,0,2,0,0,1,5,1,7,0,0,1,0,13,5,5,5,1,0,24,7,0,0,1,0,CIN201505290
2015-05-30,0,Sat,WAS,CIN,gonzg003,igler001,5,8,36,10,1,0,1,5,0,0,2,2,0,11,0,0,1,0,8,4,8,8,1,0,24,6,0,1,2,0,CIN201505300
2015-05-31,0,Sun,WAS,CIN,roart001,lorem002,2,8,27,2,1,0,0,2,0,0,0,6,0,7,0,0,0,0,4,4,8,8,0,0,24,12,0,0,1,0,CIN201505310
2015-06-02,2,Tue,TOR,WAS,estrm001,schem001,7,3,33,6,3,0,0,3,0,1,0,2,0,9,0,0,0,0,6,4,7,7,0,0,27,9,1,0,1,0,WAS201506022
2015-06-02,1,Tue,TOR,WAS,dickr001,zimmj003,0,2,31,9,0,0,0,2,1,1,0,2,0,7,1,0,0,0,9,2,0,0,0,0,27,7,0,1,1,0,WAS201506021
2015-06-03,0,Wed,TOR,WAS,buehm001,jordt001,8,0,31,6,1,0,0,0,0,0,0,1,0,2,0,0,3,0,5,2,8,8,0,0,27,14,0,0,1,0,WAS201506030
2015-06-04,0,Thu,CHN,WAS,arrij001,gonzg003,2,1,32,8,2,0,0,1,0,0,2,3,0,9,1,2,0,0,9,4,2,2,1,0,27,15,0,0,2,0,WAS201506040
2015-06-05,0,Fri,CHN,WAS,wadat001,roart001,5,7,34,12,5,0,1,7,0,1,0,3,1,6,0,0,0,0,7,5,5,5,0,0,27,7,0,0,0,0,WAS201506050
2015-06-06,0,Sat,CHN,WAS,hammj002,rossj002,4,2,31,5,1,0,2,2,0,0,0,3,0,9,0,0,1,0,5,3,4,4,0,0,27,9,0,0,1,0,WAS201506060
2015-06-07,0,Sun,CHN,WAS,hendk001,zimmj003,6,3,36,8,0,0,1,3,0,0,0,0,0,7,0,0,0,0,6,5,6,6,1,0,27,10,0,0,0,0,WAS201506070
2015-06-09,0,Tue,WAS,NYA,schem001,tanam001,1,6,32,6,2,0,1,1,0,0,0,1,0,7,0,0,1,0,5,3,6,6,0,0,24,7,1,0,1,0,NYA201506090
2015-06-10,0,Wed,WAS,NYA,gonzg003,eovan001,5,4,43,11,2,0,2,5,1,0,0,3,0,6,1,0,0,0,9,6,4,4,0,0,33,11,0,1,1,0,NYA201506100
2015-06-11,0,Thu,WAS,MIL,roart001,garzm001,5,6,35,8,1,0,1,1,0,0,0,2,0,9,0,2,0,0,5,4,6,6,1,0,24,9,1,0,0,0,MIL201506110
2015-06-12,0,Fri,WAS,MIL,zimmj003,fierm001,4,8,32,6,2,0,2,4,0,0,0,4,0,11,0,0,1,0,5,5,8,8,0,0,24,10,0,0,1,0,MIL201506120
2015-06-13,0,Sat,WAS,MIL,rossj002,nelsj004,7,2,38,11,1,0,2,7,0,0,3,2,0,7,1,0,1,0,9,2,2,2,1,0,27,11,0,0,0,0,MIL201506130
2015-06-14,0,Sun,WAS,MIL,schem001,jungt001,4,0,35,10,1,0,0,4,0,1,1,2,0,9,1,1,0,0,8,1,0,0,0,0,27,5,0,0,0,0,MIL201506140
2015-06-15,0,Mon,WAS,TBA,gonzg003,ramie004,1,6,34,8,1,0,0,1,0,0,1,5,0,6,1,0,0,0,12,3,6,6,0,0,24,6,0,0,1,0,TBA201506150
2015-06-16,0,Tue,WAS,TBA,roart001,coloa001,16,4,45,23,3,0,4,15,0,2,1,5,0,3,0,0,2,0,10,4,4,4,0,0,27,12,0,0,0,0,TBA201506160
2015-06-17,0,Wed,TBA,WAS,gelts001,zimmj003,5,0,29,2,0,0,0,0,0,0,0,2,1,3,0,0,0,0,4,3,3,3,0,0,27,7,3,0,2,0,WAS201506170
2015-06-18,0,Thu,TBA,WAS,archc001,fistd001,5,3,36,11,2,0,0,3,1,0,0,3,0,8,1,0,1,0,10,5,5,5,1,0,27,10,3,0,1,0,WAS201506180
2015-06-19,0,Fri,PIT,WAS,burna001,rossj002,1,4,36,14,2,1,0,4,0,0,0,1,0,7,2,0,2,0,9,3,1,1,0,0,27,6,0,0,2,0,WAS201506190
2015-06-20,0,Sat,PIT,WAS,lirif001,schem001,0,6,30,8,2,0,1,5,1,0,0,1,0,8,1,0,2,0,2,1,0,0,0,0,27,4,0,0,0,0,WAS201506200
2015-06-21,0,Sun,PIT,WAS,mortc002,gonzg003,2,9,36,12,2,0,2,8,0,0,0,2,0,9,1,0,0,0,5,3,2,2,0,0,27,16,0,0,1,0,WAS201506210
2015-06-23,0,Tue,ATL,WAS,wooda002,stras001,1,3,33,12,2,0,0,3,1,0,0,1,0,3,1,0,2,0,8,5,1,1,0,0,27,11,0,0,0,0,WAS201506230
2015-06-24,0,Wed,ATL,WAS,mills001,zimmj003,1,2,35,6,2,0,0,2,1,1,0,6,2,7,0,0,1,0,9,4,1,1,1,0,33,12,1,0,2,0,WAS201506240
2015-06-25,0,Thu,ATL,WAS,wislm001,fistd001,0,7,34,12,3,0,1,6,1,0,0,2,0,3,0,0,2,0,6,2,0,0,0,0,27,10,0,0,1,0,WAS201506250
2015-06-26,0,Fri,WAS,PHI,schem001,haraa001,5,2,34,9,1,0,1,4,1,1,1,2,0,10,1,0,1,0,7,2,2,2,1,0,27,9,0,0,0,0,PHI201506260
2015-06-28,1,Sun,WAS,PHI,stras001,corrk001,3,2,35,9,3,0,0,2,1,1,0,6,0,8,0,0,0,0,13,4,2,2,0,0,27,4,2,0,0,0,PHI201506281
2015-06-28,2,Sun,WAS,PHI,roart001,gonzs001,5,8,37,10,2,0,2,5,1,0,0,2,0,10,0,0,0,0,8,4,8,8,1,0,24,9,1,0,1,0,PHI201506282
2015-06-30,0,Tue,WAS,ATL,zimmj003,mills001,6,1,37,11,3,0,1,4,1,0,0,4,1,15,1,0,1,0,9,3,1,1,0,0,27,7,0,0,0,0,ATL201506300
2015-07-01,0,Wed,WAS,ATL,fistd001,wislm001,1,4,29,4,0,0,0,1,0,0,0,6,0,10,0,0,2,0,7,2,4,4,0,0,24,9,1,0,1,0,ATL201507010
2015-07-02,0,Thu,WAS,ATL,schem001,banum001,1,2,30,5,1,0,0,1,0,0,2,0,0,10,2,0,2,0,4,1,2,2,0,0,25,8,0,0,0,0,ATL201507020
2015-07-03,0,Fri,SFN,WAS,peavj001,gonzg003,1,2,26,3,1,0,1,2,0,0,0,6,1,6,0,0,1,0,6,3,1,1,0,0,27,11,1,0,1,0,WAS201507030
2015-07-04,0,Sat,SFN,WAS,bumgm001,stras001,3,9,36,13,5,0,2,9,0,1,0,3,1,6,0,0,0,0,7,3,3,3,0,0,27,12,0,0,0,0,WAS201507040
2015-07-05,0,Sun,SFN,WAS,voger001,zimmj003,1,3,31,7,1,0,1,3,0,0,0,3,0,6,2,0,1,0,7,4,1,1,0,0,27,8,0,0,0,0,WAS201507050
2015-07-06,0,Mon,CIN,WAS,desca001,fistd001,3,2,32,5,1,0,1,1,0,0,0,5,0,7,1,0,0,0,8,4,2,2,1,0,27,8,2,0,1,0,WAS201507060
2015-07-07,0,Tue,CIN,WAS,cuetj001,schem001,5,0,30,2,0,1,0,0,0,0,0,1,0,11,0,0,1,0,4,3,5,5,0,0,27,9,2,0,1,0,WAS201507070
2015-07-10,0,Fri,WAS,BAL,gonzg003,tillc001,2,3,34,10,1,0,0,2,0,0,0,1,0,9,1,1,2,0,6,5,3,3,0,0,26,10,0,1,1,0,BAL201507100
2015-07-11,0,Sat,WAS,BAL,zimmj003,gonzm003,7,4,34,11,1,1,2,6,1,0,0,3,0,7,1,0,2,0,4,5,4,4,0,0,27,9,0,0,2,0,BAL201507110
2015-07-12,0,Sun,WAS,BAL,schem001,chenw001,3,2,34,8,2,0,0,3,0,0,0,1,0,9,0,0,1,0,5,2,2,2,0,0,27,6,0,0,0,0,BAL201507120
2015-07-17,0,Fri,LAN,WAS,bolsm001,zimmj003,3,5,32,7,3,0,2,5,0,0,0,5,2,5,0,0,0,0,8,5,3,3,0,0,27,4,1,0,0,0,WAS201507170
2015-07-18,0,Sat,LAN,WAS,kersc001,fistd001,4,2,32,5,0,0,1,2,0,0,0,0,0,17,0,0,0,0,3,3,4,4,0,0,27,11,1,0,1,0,WAS201507180
2015-07-19,0,Sun,LAN,WAS,greiz001,schem001,5,0,30,5,0,0,0,0,0,0,0,1,0,11,0,0,1,0,4,6,5,5,1,0,27,5,0,0,0,0,WAS201507190
2015-07-20,0,Mon,NYN,WAS,harvm001,gonzg003,2,7,31,6,1,0,1,5,0,0,0,4,0,4,0,0,0,0,4,4,2,2,0,0,27,12,0,0,0,0,WAS201507200
2015-07-21,0,Tue,NYN,WAS,degrj001,rossj002,7,2,31,5,1,0,1,2,0,0,1,0,0,11,0,1,0,0,3,5,6,6,0,0,27,10,2,0,0,0,WAS201507210
2015-07-22,0,Wed,NYN,WAS,syndn001,zimmj003,3,4,31,9,1,0,0,4,1,0,0,8,1,7,2,0,1,0,12,3,3,3,0,0,27,8,0,0,0,0,WAS201507220
2015-07-23,0,Thu,WAS,PIT,fistd001,lirif001,3,7,32,6,1,0,1,2,0,0,0,5,0,13,0,0,1,0,7,3,7,7,1,0,24,9,0,0,0,0,PIT201507230
2015-07-24,0,Fri,WAS,PIT,schem001,lockj001,5,7,34,7,2,0,1,5,0,0,0,4,0,9,1,0,1,0,6,4,7,7,0,0,24,7,0,0,1,0,PIT201507240
2015-07-25,0,Sat,WAS,PIT,gonzg003,burna001,9,3,38,14,3,0,2,8,2,1,2,2,0,9,1,0,0,0,9,4,1,1,0,0,27,10,1,0,1,0,PIT201507250
2015-07-26,0,Sun,WAS,PIT,rossj002,coleg001,1,3,32,7,1,0,1,1,0,0,1,0,0,9,1,0,1,0,5,3,3,3,0,0,24,7,1,0,0,0,PIT201507260
2015-07-28,0,Tue,WAS,MIA,zimmj003,fernj003,1,4,30,7,2,0,0,1,0,1,0,7,0,6,0,0,3,0,10,4,4,4,0,0,24,17,0,0,1,0,MIA201507280
2015-07-29,0,Wed,WAS,MIA,fistd001,koeht001,7,2,35,9,1,1,3,7,0,1,0,2,0,8,0,0,1,0,4,4,2,2,0,0,27,10,0,0,0,0,MIA201507290
2015-07-30,0,Thu,WAS,MIA,schem001,hared001,1,0,31,5,2,0,1,1,1,0,0,2,0,7,1,0,0,0,6,3,0,0,1,0,27,13,0,0,2,0,MIA201507300
2015-07-31,0,Fri,WAS,NYN,gonzg003,harvm001,1,2,41,5,1,0,0,1,0,0,1,2,0,16,0,0,0,0,7,4,2,2,0,0,33,9,0,0,1,0,NYN201507310
2015-08-01,0,Sat,WAS,NYN,rossj002,degrj001,2,3,34,7,0,0,0,2,0,0,0,1,0,10,0,0,0,0,6,4,3,3,0,0,24,13,0,0,0,0,NYN201508010
2015-08-02,0,Sun,WAS,NYN,zimmj003,syndn001,2,5,34,8,1,0,2,2,0,0,0,0,0,9,0,0,1,0,5,2,5,5,0,0,24,8,0,0,0,0,NYN201508020
2015-08-03,0,Mon,ARI,WAS,godlz001,fistd001,6,4,33,8,1,0,1,4,1,0,1,2,0,7,0,0,1,0,6,4,6,6,0,0,27,10,0,0,2,0,WAS201508030
2015-08-04,0,Tue,ARI,WAS,corbp001,schem001,4,5,31,9,2,0,1,5,0,0,0,5,0,6,0,0,1,0,7,4,3,3,0,0,27,4,1,0,0,0,WAS201508040
2015-08-05,0,Wed,ARI,WAS,delar003,gonzg003,11,4,32,7,1,0,1,4,0,2,0,3,0,8,0,0,0,0,6,6,11,11,0,1,27,7,1,0,0,0,WAS201508050
2015-08-06,0,Thu,ARI,WAS,hellj001,rossj002,3,8,33,9,2,0,2,8,1,0,2,7,0,4,1,0,0,0,11,5,3,3,0,0,27,8,0,0,0,0,WAS201508060
2015-08-07,0,Fri,COL,WAS,delaj001,zimmj003,5,4,31,6,3,0,0,4,0,1,1,6,0,6,1,0,1,0,8,4,5,5,0,0,27,6,0,0,0,0,WAS201508070
2015-08-08,0,Sat,COL,WAS,butle001,stras001,1,6,32,11,2,0,0,5,0,0,0,6,0,4,1,0,4,0,8,3,1,1,0,0,27,6,0,0,0,0,WAS201508080
2015-08-09,0,Sun,COL,WAS,flany001,schem001,6,4,39,10,1,0,3,4,0,0,0,3,0,8,1,0,0,0,11,5,6,6,1,0,27,8,0,0,0,0,WAS201508090
2015-08-10,0,Mon,WAS,LAN,gonzg003,andeb004,8,3,37,13,3,0,2,8,1,0,0,3,0,10,1,0,2,0,6,2,0,0,0,0,27,12,1,0,0,0,LAN201508100
2015-08-11,0,Tue,WAS,LAN,rossj002,greiz001,0,5,34,7,0,0,0,0,0,0,0,1,0,8,0,0,0,0,8,4,5,5,0,0,24,6,0,0,1,0,LAN201508110
2015-08-12,0,Wed,WAS,LAN,zimmj003,kersc001,0,3,30,3,1,0,0,0,0,0,0,0,0,10,0,0,0,0,3,3,3,3,0,0,24,10,1,0,1,0,LAN201508120
2015-08-13,0,Thu,WAS,SFN,stras001,voger001,1,3,32,5,1,0,1,1,0,0,0,4,0,14,1,0,0,0,8,3,3,3,0,0,24,11,0,0,0,0,SFN201508130
2015-08-14,0,Fri,WAS,SFN,schem001,cainm001,5,8,34,7,2,0,2,5,1,1,2,1,0,6,1,0,0,0,7,6,8,8,1,0,24,13,0,0,1,0,SFN201508140
2015-08-15,0,Sat,WAS,SFN,gonzg003,peavj001,6,12,36,10,2,1,2,6,0,0,0,3,0,4,0,0,2,0,6,4,12,12,1,0,24,14,1,0,0,0,SFN201508150
2015-08-16,0,Sun,WAS,SFN,rossj002,bumgm001,0,5,29,3,0,0,0,0,1,0,0,1,0,14,1,0,0,0,4,4,5,5,0,0,24,8,0,0,1,0,SFN201508160
2015-08-18,0,Tue,WAS,COL,zimmj003,haled001,15,6,40,15,5,0,1,13,0,2,0,10,1,6,0,0,0,0,10,5,4,4,0,0,27,9,3,0,0,0,COL201508180
2015-08-19,0,Wed,WAS,COL,stras001,delaj001,4,1,34,9,3,1,0,3,0,0,0,9,1,11,1,0,1,0,12,3,0,0,1,0,27,10,1,0,0,0,COL201508190
2015-08-20,0,Thu,WAS,COL,schem001,flany001,2,3,30,4,1,0,1,2,0,0,0,4,0,8,0,0,1,0,5,4,3,3,0,0,24,6,0,0,0,0,COL201508200
2015-08-21,0,Fri,MIL,WAS,nelsj004,gonzg003,10,3,32,6,0,0,2,3,0,0,0,4,0,10,2,1,0,0,6,4,7,7,0,0,27,11,2,1,1,0,WAS201508210
2015-08-22,0,Sat,MIL,WAS,jungt001,rossj002,1,6,33,11,2,0,2,6,0,0,0,3,0,10,1,0,0,0,6,3,1,1,0,0,27,11,0,0,1,0,WAS201508220
2015-08-23,0,Sun,MIL,WAS,garzm001,zimmj003,5,9,30,9,5,0,2,9,1,0,0,8,0,12,0,0,2,0,6,5,5,5,0,0,27,6,1,0,0,0,WAS201508230
2015-08-25,0,Tue,SDN,WAS,shiej002,stras001,3,8,35,10,3,0,2,8,0,0,0,7,1,4,0,0,0,0,10,4,3,3,0,0,27,11,0,0,2,0,WAS201508250
2015-08-26,0,Wed,SDN,WAS,rosst001,gonzg003,6,5,32,7,2,0,0,5,0,1,1,4,0,11,1,0,1,0,6,4,5,5,0,0,27,7,1,0,1,0,WAS201508260
2015-08-27,0,Thu,SDN,WAS,casha001,rossj002,2,4,34,11,0,0,2,4,0,0,2,3,1,9,1,0,0,0,11,4,1,1,0,1,27,9,1,0,0,0,WAS201508270
2015-08-28,0,Fri,MIA,WAS,conla001,schem001,4,3,31,8,1,0,2,3,1,1,0,2,0,8,0,0,2,0,5,3,4,4,1,0,27,11,0,0,0,0,WAS201508280
2015-08-29,0,Sat,MIA,WAS,koeht001,zimmj003,1,5,30,9,0,0,3,5,0,0,0,2,0,5,0,1,2,0,3,3,1,1,0,0,27,13,1,0,1,0,WAS201508290
2015-08-30,0,Sun,MIA,WAS,handb001,stras001,4,7,32,13,3,0,2,7,2,0,0,4,0,7,0,0,2,0,7,5,4,4,0,0,27,11,0,0,1,0,WAS201508300
2015-08-31,0,Mon,WAS,SLN,gonzg003,lackj001,5,8,34,8,2,0,1,4,0,0,0,7,0,12,0,0,1,0,9,4,8,8,0,0,24,9,0,0,3,0,SLN201508310
2015-09-01,0,Tue,WAS,SLN,rossj002,gonzm005,5,8,39,12,2,0,1,5,0,1,0,2,0,8,1,0,0,0,10,7,6,6,0,0,26,11,1,0,2,0,SLN201509010
2015-09-02,0,Wed,WAS,SLN,schem001,lyont001,4,3,34,8,2,0,3,4,1,0,0,2,0,10,0,0,0,0,6,7,3,3,0,0,27,6,0,0,0,0,SLN201509020
2015-09-03,0,Thu,ATL,WAS,wislm001,zimmj003,1,15,38,18,5,0,1,15,0,3,1,8,0,8,0,0,1,0,11,3,1,1,1,1,27,11,0,0,2,0,WAS201509030
2015-09-04,0,Fri,ATL,WAS,tehej001,roart001,2,5,34,11,1,0,2,5,2,0,0,5,1,7,0,0,2,0,9,5,2,2,0,0,30,10,0,0,0,0,WAS201509040
2015-09-05,0,Sat,ATL,WAS,mills001,gonzg003,2,8,33,10,5,0,1,6,1,0,0,3,0,8,0,0,0,0,5,4,0,0,1,0,27,6,1,1,0,0,WAS201509050
2015-09-06,0,Sun,ATL,WAS,banum001,rossj002,4,8,35,9,1,0,3,8,0,0,2,4,0,9,0,0,1,0,9,6,4,4,0,0,27,13,1,1,1,0,WAS201509060
