Date,Number of game,Day,Visiting Team,Home Team,Visiting Team Starting Pitcher ID,Home Team Starting Pitcher ID,Visiting Team Score,Home Team Score,Team At-bats,Team Hits,Team Doubles,Team Triples,Team Homeruns,Team RBIs,Team Sacrifice Hits,Team Sacrifice Flies,Team Hit-by-pitch,Team Walks,Team Intentional Walks,Team Strikeouts,Team Stolen Bases,Team Caught Stealing,Team Grounded into DP,Team Awarded First Base due to CI,Team Left on Base,Team Pitchers Used,Team Individual Earned Runs,Team Earned Runs,Team Wild Pitches,Team Balks,Team Putouts,Team Assists,Team Errors,Team Passed Balls,Team Double Plays,Team Triple Plays
2015-04-20,0,Mon,CHN,PIT,arrij001,burna001,5,2,37,14,2,0,0,4,0,0,1,3,0,3,2,0,2,0,9,3,2,2,0,0,27,15,1,0,0,0
2015-04-21,0,Tue,CHN,PIT,woodt004,lirif001,9,8,40,12,3,0,2,8,0,0,1,4,1,14,0,0,0,0,9,6,8,8,0,0,27,11,0,0,0,0
2015-04-22,0,Wed,CHN,PIT,hammj002,worlv001,3,4,37,10,2,0,0,3,0,0,0,3,0,8,1,0,0,0,10,4,3,3,0,0,24,7,2,0,0,0
2015-04-23,0,Thu,CHN,PIT,hendk001,lockj001,4,5,32,8,2,1,0,4,0,0,0,3,0,12,0,2,1,0,4,5,4,4,0,0,24,10,2,0,0,0
2015-04-24,0,Fri,CHN,CIN,lestj001,leakm001,7,3,42,9,3,0,2,7,0,0,0,3,1,14,2,0,0,0,5,6,3,3,1,0,33,9,0,0,1,0
2015-04-26,0,Sun,CHN,CIN,arrij001,desca001,5,2,33,6,2,0,1,5,0,0,0,3,1,10,1,0,1,0,4,4,2,2,0,0,27,11,0,0,0,0
2015-04-27,0,Mon,PIT,CHN,worlv001,hammj002,0,4,32,11,2,0,0,4,0,0,0,2,0,5,1,0,2,0,6,2,0,0,0,0,27,10,1,0,0,0
2015-04-28,0,Tue,PIT,CHN,lockj001,woodt004,2,6,35,12,2,0,0,6,0,0,1,6,1,8,5,2,0,0,12,3,2,2,0,0,27,10,1,0,0,0
2015-04-29,0,Wed,PIT,CHN,coleg001,hendk001,8,1,31,7,0,0,0,1,0,0,1,1,0,14,0,1,1,0,5,4,8,8,1,0,27,10,2,0,2,0
2015-05-01,0,Fri,MIL,CHN,peraw001,lestj001,0,1,29,9,1,0,1,1,0,0,1,3,0,9,0,1,1,0,8,3,0,0,0,0,27,9,0,0,0,0
2015-05-02,0,Sat,MIL,CHN,fierm001,arrij001,6,1,32,5,0,0,1,1,0,0,0,3,0,18,0,0,0,0,7,5,5,5,0,0,27,10,2,0,0,0
2015-05-03,0,Sun,MIL,CHN,nelsj004,hammj002,5,3,35,8,1,1,0,2,0,1,0,2,0,10,1,0,1,0,8,5,5,5,0,0,27,9,2,0,1,0
2015-05-04,0,Mon,CHN,SLN,woodt004,martc006,9,10,39,12,1,1,2,8,0,0,0,7,0,10,2,0,1,0,10,6,10,10,1,0,24,11,0,0,1,0
2015-05-05,0,Tue,CHN,SLN,hendk001,lyont001,4,7,36,10,4,0,0,4,1,1,0,4,0,12,0,0,0,0,11,4,7,7,0,0,24,11,1,0,3,0
2015-05-06,0,Wed,CHN,SLN,lestj001,lynnl001,6,5,35,10,4,0,1,6,0,0,0,3,0,7,0,0,1,0,5,3,2,2,1,0,27,12,2,0,1,0
2015-05-07,0,Thu,CHN,SLN,arrij001,lackj001,1,5,33,6,2,0,0,1,0,0,0,2,0,12,0,0,0,0,7,4,4,4,2,0,24,8,2,0,1,0
2015-05-08,0,Fri,CHN,MIL,hammj002,nelsj004,7,6,37,10,2,0,4,7,0,0,0,2,0,15,1,0,0,0,5,4,6,6,0,0,27,11,0,0,1,0
2015-05-09,0,Sat,CHN,MIL,woodt004,lohsk001,4,12,35,8,3,0,1,4,0,0,0,1,0,10,0,0,0,0,5,6,10,10,0,0,24,11,2,0,1,0
2015-05-10,0,Sun,CHN,MIL,hendk001,garzm001,2,3,37,6,1,0,1,2,0,0,0,3,0,16,0,1,0,0,5,6,3,3,0,0,31,13,0,0,2,0
2015-05-11,0,Mon,NYN,CHN,degrj001,lestj001,3,4,28,6,0,0,2,4,1,0,1,6,1,8,1,1,0,0,8,4,3,3,1,0,27,11,0,0,2,0
2015-05-12,0,Tue,NYN,CHN,syndn001,arrij001,1,6,35,11,4,1,2,6,0,0,0,7,1,9,0,0,0,0,12,2,1,1,0,0,27,9,0,0,2,0
2015-05-13,0,Wed,NYN,CHN,harvm001,hammj002,1,2,29,7,1,0,0,2,0,0,1,4,2,10,0,0,2,0,7,3,1,1,0,0,27,7,0,0,2,0
2015-05-14,0,Thu,NYN,CHN,niesj001,woodt004,5,6,31,6,1,0,1,5,0,0,2,2,0,3,1,0,0,0,5,6,5,5,0,0,27,3,0,0,0,0
2015-05-15,0,Fri,PIT,CHN,lockj001,hendk001,10,11,47,15,1,0,2,11,0,2,3,9,2,10,2,0,0,0,16,8,10,10,1,0,36,11,0,2,1,0
2015-05-16,0,Sat,PIT,CHN,coleg001,lestj001,1,4,29,8,0,0,0,3,0,2,1,4,0,11,3,1,1,0,8,5,1,1,1,0,27,10,0,0,1,0
2015-05-17,0,Sun,PIT,CHN,burna001,arrij001,3,0,30,5,1,0,0,0,0,0,0,6,0,8,0,2,0,0,9,3,3,3,0,0,27,14,0,0,1,0
2015-05-19,0,Tue,CHN,SDN,hammj002,shiej002,3,4,34,7,1,0,3,3,0,0,0,1,0,14,1,0,0,0,5,3,1,1,1,0,24,9,3,0,1,0
2015-05-20,0,Wed,CHN,SDN,wadat001,rosst001,3,2,29,5,1,1,0,3,0,1,1,5,1,10,2,1,1,0,6,6,2,2,1,0,27,10,0,0,1,0
2015-05-21,0,Thu,CHN,SDN,hendk001,despo001,3,0,34,7,2,0,2,3,0,0,0,2,0,8,0,0,0,0,6,1,0,0,0,0,27,11,0,0,2,0
2015-05-22,0,Fri,CHN,ARI,lestj001,collj001,4,5,49,11,3,0,1,4,0,0,0,5,1,11,1,1,1,0,11,8,5,5,0,0,37,17,1,0,0,0
2015-05-23,0,Sat,CHN,ARI,arrij001,delar003,9,6,36,8,2,0,1,9,0,0,2,3,0,13,2,0,1,0,5,5,3,3,0,0,27,13,2,0,0,0
2015-05-24,0,Sun,CHN,ARI,hammj002,hellj001,3,4,31,5,1,0,2,3,0,0,0,1,0,5,0,0,1,0,2,2,4,4,1,0,24,9,2,0,2,0
2015-05-25,0,Mon,WAS,CHN,roart001,wadat001,2,1,30,5,1,0,1,1,0,0,1,1,0,8,0,1,1,0,4,5,2,2,1,0,27,10,1,0,1,0
2015-05-26,0,Tue,WAS,CHN,zimmj003,hendk001,2,3,33,9,3,0,2,3,0,0,0,3,0,5,0,1,1,0,7,3,2,2,0,0,27,16,0,0,2,0
2015-05-27,0,Wed,WAS,CHN,schem001,lestj001,3,0,33,7,2,0,0,0,1,0,1,1,0,14,1,0,0,0,9,4,2,2,0,0,27,9,3,0,1,0
2015-05-29,0,Fri,KCA,CHN,volqe001,arrij001,8,4,35,8,2,0,2,4,0,0,0,2,0,15,0,0,0,0,6,5,5,5,0,0,27,17,2,0,2,0
2015-05-31,0,Sun,KCA,CHN,venty001,wadat001,1,2,36,7,1,1,0,2,0,0,0,5,2,10,0,0,0,0,8,8,1,1,0,0,33,11,0,0,0,0
2015-06-01,0,Mon,CHN,MIA,hammj002,urenj001,5,1,34,8,2,0,1,5,0,0,1,4,0,7,0,0,1,0,7,4,1,1,1,0,27,8,2,0,1,0
2015-06-02,0,Tue,CHN,MIA,hendk001,handb001,2,5,33,8,4,0,0,2,0,0,0,3,0,7,0,0,1,0,7,3,5,5,0,0,24,10,1,0,0,0
2015-06-03,0,Wed,CHN,MIA,lestj001,hared001,3,7,35,8,1,1,1,3,0,0,1,4,0,8,1,0,0,0,10,4,7,7,0,0,24,9,1,0,1,0
2015-06-04,0,Thu,CHN,WAS,arrij001,gonzg003,2,1,30,6,0,0,0,1,0,0,0,4,1,10,1,1,2,0,5,6,1,1,0,0,27,7,0,0,1,0
2015-06-05,0,Fri,CHN,WAS,wadat001,roart001,5,7,35,9,1,0,3,5,0,0,0,0,0,11,0,0,0,0,3,5,7,7,1,0,24,7,0,0,0,0
2015-06-06,0,Sat,CHN,WAS,hammj002,rossj002,4,2,33,7,1,0,0,4,0,0,0,2,0,8,0,0,1,0,4,3,2,2,1,0,27,6,0,0,1,0
2015-06-07,0,Sun,CHN,WAS,hendk001,zimmj003,6,3,39,14,4,1,0,5,0,0,0,5,1,5,0,1,0,0,11,5,2,2,0,0,27,3,1,0,0,0
2015-06-09,0,Tue,CHN,DET,lestj001,sanca004,0,6,34,8,0,0,0,0,0,0,0,2,0,9,1,0,0,0,9,2,6,6,0,0,24,10,0,1,0,0
2015-06-10,0,Wed,CHN,DET,arrij001,grees005,12,3,41,16,1,1,2,11,0,0,1,5,0,10,0,0,0,0,8,4,3,3,0,0,27,14,0,0,3,0
2015-06-11,0,Thu,CIN,CHN,lorem002,wadat001,3,6,33,8,3,0,2,5,0,0,1,5,1,10,0,0,0,0,9,6,3,3,0,0,27,8,0,0,0,0
2015-06-12,0,Fri,CIN,CHN,cuetj001,hammj002,5,4,36,8,2,0,1,4,1,0,1,3,0,11,0,0,1,0,7,6,2,2,0,0,30,8,2,0,0,0
2015-06-13,0,Sat,CIN,CHN,leakm001,hendk001,3,4,30,11,4,0,1,4,1,0,2,0,0,2,0,0,4,0,5,6,3,3,0,0,27,11,1,0,0,0
2015-06-14,0,Sun,CIN,CHN,desca001,lestj001,1,2,37,8,4,0,0,2,1,1,0,2,0,10,0,0,0,0,8,6,1,1,0,0,33,9,0,0,0,0
2015-06-16,0,Tue,CLE,CHN,bauet001,arrij001,6,0,30,4,0,0,0,0,0,0,1,3,0,9,0,0,0,0,7,5,6,6,0,1,27,9,0,0,0,0
2015-06-17,0,Wed,CHN,CLE,wadat001,marcs001,17,0,43,18,2,1,4,16,0,0,1,5,0,6,0,0,2,0,5,2,0,0,0,0,27,12,0,0,1,0
2015-06-18,0,Thu,CHN,CLE,hammj002,salad001,3,4,34,7,0,0,1,2,0,0,1,2,0,13,0,0,0,0,7,5,3,3,1,0,24,5,0,1,1,0
2015-06-19,0,Fri,CHN,MIN,hendk001,hughp001,2,7,30,4,0,0,2,2,0,0,0,0,0,4,0,0,1,0,1,2,6,6,1,0,24,16,2,0,2,0
2015-06-20,0,Sat,CHN,MIN,lestj001,may-t001,4,1,40,11,2,0,0,4,0,0,1,3,1,11,1,0,1,0,10,6,1,1,0,0,30,13,0,0,3,0
2015-06-21,0,Sun,CHN,MIN,arrij001,gibsk002,8,0,37,12,1,0,2,8,1,1,0,5,2,10,0,0,0,0,9,1,0,0,0,0,27,11,2,0,1,0
2015-06-22,0,Mon,LAN,CHN,kersc001,wadat001,2,4,29,5,0,0,3,4,0,0,0,2,0,10,0,0,0,0,3,6,2,2,0,0,27,12,0,0,3,0
2015-06-23,0,Tue,LAN,CHN,greiz001,hammj002,0,1,33,5,1,0,0,1,0,1,0,3,0,8,2,0,0,0,7,4,0,0,0,0,30,12,0,0,0,0
2015-06-24,0,Wed,LAN,CHN,bolsm001,hendk001,5,2,33,9,1,0,0,1,0,0,0,4,0,8,0,0,2,0,8,5,5,5,0,0,27,10,0,0,1,0
2015-06-25,0,Thu,LAN,CHN,friac001,lestj001,4,0,32,8,3,0,0,0,0,0,0,3,0,8,0,0,2,0,8,5,4,4,0,0,27,12,0,0,1,0
2015-06-26,0,Fri,CHN,SLN,arrij001,lackj001,2,3,38,12,2,0,0,2,1,1,1,3,0,8,0,1,1,0,12,6,2,2,0,0,27,10,1,0,0,0
2015-06-27,0,Sat,CHN,SLN,roacd001,wachm001,1,8,31,7,2,0,0,1,0,0,0,4,1,8,0,0,2,0,7,3,8,8,1,0,24,10,0,0,2,0
2015-06-28,0,Sun,CHN,SLN,hammj002,martc006,1,4,33,6,3,0,0,1,0,1,0,3,0,9,0,0,0,0,9,5,4,4,0,0,24,4,0,1,0,0
2015-06-30,0,Tue,CHN,NYN,hendk001,niesj001,1,0,30,4,1,0,0,1,0,0,0,5,1,8,0,0,1,0,7,4,0,0,0,0,27,7,0,0,0,0
2015-07-01,0,Wed,CHN,NYN,lestj001,colob001,2,0,39,9,3,0,0,2,0,0,0,5,2,9,3,0,1,0,9,6,0,0,2,0,33,10,1,0,0,0
2015-07-02,0,Thu,CHN,NYN,arrij001,degrj001,6,1,34,8,0,0,2,6,1,0,0,5,1,5,1,0,0,0,7,2,1,1,1,0,27,11,0,0,1,0
2015-07-03,0,Fri,MIA,CHN,koeht001,hammj002,2,1,33,6,1,0,0,1,0,0,1,2,0,7,1,0,0,0,8,5,2,2,0,0,27,5,1,0,0,0
2015-07-04,0,Sat,MIA,CHN,cosaj001,richc002,2,7,28,4,1,0,2,7,0,0,1,3,0,5,0,0,0,0,1,5,2,2,0,0,27,13,2,0,0,0
2015-07-05,0,Sun,MIA,CHN,latom001,hendk001,0,2,27,3,1,0,0,1,0,0,1,3,0,9,1,0,0,0,5,3,0,0,0,0,27,13,0,0,1,0
2015-07-06,0,Mon,SLN,CHN,lackj001,lestj001,6,0,31,6,1,0,0,0,0,0,0,1,0,5,0,0,2,0,5,3,4,4,2,0,27,7,1,0,0,0
2015-07-07,2,Tue,SLN,CHN,coont001,beeld001,3,5,29,6,3,0,0,5,0,2,1,3,0,5,0,0,0,0,6,6,3,3,2,0,27,12,0,0,0,0
2015-07-07,1,Tue,SLN,CHN,lyont001,arrij001,4,7,36,12,1,0,1,7,1,0,0,8,0,7,1,0,0,0,14,5,4,4,0,0,27,12,0,0,2,0
2015-07-08,0,Wed,SLN,CHN,wachm001,hammj002,6,5,35,9,2,1,0,5,0,0,0,2,0,10,1,0,1,0,5,5,6,6,0,0,27,9,0,0,0,0
2015-07-10,0,Fri,CHA,CHN,rodoc001,hendk001,1,0,25,3,0,0,0,0,0,0,0,7,0,12,0,1,3,0,5,3,1,1,0,0,27,13,0,0,1,0
2015-07-11,0,Sat,CHA,CHN,salec001,lestj001,5,1,33,6,1,0,0,1,0,0,0,2,0,11,0,0,1,0,7,3,4,4,1,0,27,11,1,0,1,0
2015-07-12,0,Sun,CHA,CHN,quinj001,arrij001,1,3,29,8,0,1,1,3,1,0,2,0,0,10,0,0,1,0,5,1,1,1,0,0,27,12,0,0,0,0
2015-07-17,0,Fri,CHN,ATL,hendk001,tehej001,2,4,31,7,1,0,0,2,0,0,0,3,0,7,0,1,2,0,5,4,3,3,0,0,24,9,2,0,0,0
2015-07-18,0,Sat,CHN,ATL,lestj001,banum001,4,0,35,8,1,0,0,3,0,0,0,5,0,10,0,0,0,0,9,3,0,0,0,0,27,9,1,0,1,0
2015-07-19,0,Sun,CHN,ATL,arrij001,mills001,4,1,36,9,1,0,1,4,0,0,0,6,1,11,2,0,1,0,11,4,1,1,0,0,27,11,0,0,0,0
2015-07-20,0,Mon,CHN,CIN,richc002,lorem002,4,5,33,8,3,0,0,4,0,1,0,6,0,8,0,0,0,0,9,5,5,5,1,0,24,13,0,0,2,0
2015-07-21,0,Tue,CHN,CIN,hammj002,igler001,5,4,52,12,3,0,3,5,0,0,0,6,1,18,1,0,0,0,14,7,3,3,1,1,39,13,1,0,0,0
2015-07-22,1,Wed,CHN,CIN,hendk001,leakm001,1,9,31,5,1,0,0,1,0,0,0,2,0,7,1,0,1,0,5,3,9,9,0,1,24,4,1,0,0,0
2015-07-22,2,Wed,CHN,CIN,beeld001,cingt001,6,5,38,12,5,0,0,6,0,0,1,4,2,9,4,0,0,0,10,6,3,3,1,0,27,10,1,0,1,0
2015-07-24,0,Fri,PHI,CHN,willj003,lestj001,5,3,39,9,0,0,2,3,0,0,1,3,1,7,2,0,0,0,10,5,5,5,0,0,30,12,0,0,0,0
2015-07-25,0,Sat,PHI,CHN,hamec001,arrij001,5,0,27,0,0,0,0,0,0,0,0,2,0,13,2,0,0,0,2,4,5,5,0,0,27,11,1,1,0,0
2015-07-26,0,Sun,PHI,CHN,nolaa001,hammj002,11,5,30,6,0,0,3,5,0,1,0,3,0,8,0,1,0,0,2,4,11,11,0,0,27,13,0,0,1,0
2015-07-27,0,Mon,COL,CHN,delaj001,hendk001,8,9,35,11,1,0,1,8,1,0,0,3,0,5,0,0,0,0,4,6,8,8,1,0,27,16,1,0,0,0
2015-07-28,0,Tue,COL,CHN,flany001,beeld001,7,2,32,7,2,0,1,2,0,0,0,4,0,7,0,0,2,0,7,6,7,7,1,0,27,7,0,1,0,0
2015-07-29,0,Wed,COL,CHN,butle001,lestj001,2,3,24,6,0,0,2,3,3,0,0,5,0,6,0,2,1,0,5,2,2,2,0,0,27,8,0,0,1,0
2015-07-30,0,Thu,CHN,MIL,arrij001,nelsj004,5,2,34,9,1,0,1,5,1,1,0,3,0,10,0,0,0,0,7,4,2,2,1,0,27,12,1,0,0,0
2015-07-31,0,Fri,CHN,MIL,hammj002,jungt001,4,1,36,9,2,0,1,4,1,0,0,2,1,11,1,0,0,0,8,5,1,1,1,0,27,10,0,0,1,0
2015-08-01,0,Sat,CHN,MIL,hendk001,garzm001,4,2,31,5,0,0,2,4,0,0,1,5,0,8,0,0,1,0,6,5,2,2,0,0,27,15,0,0,0,0
2015-08-02,0,Sun,CHN,MIL,richc002,lohsk001,4,3,35,9,1,0,1,4,0,0,1,2,1,9,1,1,0,0,7,4,2,2,1,0,27,15,1,0,0,0
2015-08-04,0,Tue,CHN,PIT,arrij001,happj001,5,0,41,15,5,0,0,5,0,0,1,5,1,14,0,0,0,0,15,3,0,0,0,0,27,13,0,0,3,0
2015-08-05,0,Wed,CHN,PIT,hared001,lockj001,5,7,32,8,2,0,2,5,1,1,0,3,0,9,1,0,1,0,5,5,6,6,1,0,24,7,1,0,0,0
2015-08-06,0,Thu,SFN,CHN,hestc001,hammj002,4,5,32,8,0,0,1,5,0,0,1,4,0,6,1,0,0,0,8,6,4,4,1,0,27,8,0,0,0,0
2015-08-07,0,Fri,SFN,CHN,voger001,lestj001,3,7,36,12,4,0,1,7,0,0,0,2,0,12,3,0,0,0,7,3,3,3,0,0,27,14,0,0,2,0
2015-08-08,0,Sat,SFN,CHN,cainm001,hendk001,6,8,31,11,2,1,1,7,0,0,2,6,0,4,0,1,3,0,7,6,6,6,0,0,27,9,1,0,1,0
2015-08-09,0,Sun,SFN,CHN,peavj001,arrij001,0,2,27,4,0,1,0,2,0,1,0,2,0,9,0,0,0,0,4,3,0,0,0,0,27,8,0,0,0,0
2015-08-11,0,Tue,MIL,CHN,jungt001,hared001,3,6,30,7,2,0,0,5,0,1,3,7,0,8,2,0,2,0,11,5,3,3,0,0,27,5,0,0,0,0
2015-08-12,0,Wed,MIL,CHN,garzm001,hammj002,2,3,30,4,0,0,2,3,1,0,0,3,0,8,0,0,0,0,4,5,1,1,3,0,30,8,1,0,1,0
2015-08-13,0,Thu,MIL,CHN,cravt001,lestj001,2,9,34,11,2,0,5,9,0,0,0,5,0,8,0,1,0,0,6,4,2,2,1,0,27,9,1,0,0,0
2015-08-14,0,Fri,CHN,CHA,hendk001,samaj001,6,5,35,10,2,1,3,6,0,1,0,2,0,9,0,1,0,0,5,5,5,5,0,0,27,14,0,0,1,0
2015-08-15,0,Sat,CHN,CHA,arrij001,quinj001,6,3,37,12,4,0,0,5,1,0,0,3,1,9,0,0,0,0,8,3,2,2,2,0,27,15,2,0,1,0
2015-08-16,0,Sun,CHN,CHA,hared001,salec001,1,3,31,3,0,0,1,1,0,0,1,2,0,18,0,0,0,0,6,5,3,3,1,0,24,7,1,0,0,0
2015-08-18,0,Tue,DET,CHN,sanca004,hammj002,10,8,36,11,2,1,2,7,0,0,0,5,0,9,0,0,1,0,6,7,10,10,0,0,27,5,0,0,0,0
2015-08-19,0,Wed,DET,CHN,norrd002,lestj001,15,8,37,11,3,2,3,7,0,1,0,4,0,7,0,0,2,0,7,5,15,15,0,0,27,9,0,0,0,0
2015-08-20,0,Thu,ATL,CHN,foltm001,arrij001,1,7,33,9,1,1,2,7,0,0,0,3,1,10,0,0,0,0,5,4,1,1,1,0,27,11,1,0,1,0
2015-08-21,0,Fri,ATL,CHN,mills001,hendk001,3,5,32,8,3,0,1,4,0,0,0,4,0,9,0,0,2,0,7,5,3,3,1,0,27,11,1,0,0,0
2015-08-22,0,Sat,ATL,CHN,perew001,hared001,7,9,35,11,2,1,4,9,0,0,0,2,0,8,0,0,0,0,4,6,7,7,0,0,27,10,2,0,0,0
2015-08-23,0,Sun,ATL,CHN,wislm001,hammj002,3,9,36,11,0,0,5,9,0,0,2,6,0,9,0,0,0,0,11,4,3,3,0,0,27,11,0,0,0,0
2015-08-24,0,Mon,CLE,CHN,klubc001,lestj001,1,2,29,5,1,1,1,2,2,0,1,0,0,14,0,0,0,0,4,2,1,1,0,0,27,16,1,0,4,0
2015-08-25,0,Tue,CHN,SFN,arrij001,cainm001,8,5,35,10,2,0,3,7,0,0,0,4,0,5,0,0,3,0,4,6,4,4,1,0,27,8,1,0,0,0
2015-08-26,0,Wed,CHN,SFN,hendk001,peavj001,2,4,31,6,3,0,0,2,0,0,0,3,0,7,1,0,1,0,5,3,4,4,0,0,24,9,0,0,1,0
2015-08-27,0,Thu,CHN,SFN,hared001,bumgm001,1,9,30,3,1,0,0,1,0,0,0,2,0,16,0,0,0,0,4,3,9,9,0,0,24,6,1,0,1,0
2015-08-28,0,Fri,CHN,LAN,hammj002,kersc001,1,4,30,3,1,0,1,1,0,0,0,1,0,15,0,0,0,0,3,4,4,4,3,0,24,11,1,0,1,0
2015-08-29,0,Sat,CHN,LAN,lestj001,latom001,2,5,30,6,1,0,0,1,0,1,2,5,0,11,1,0,2,0,9,4,5,5,0,0,24,8,1,0,0,0
2015-08-30,0,Sun,CHN,LAN,arrij001,wooda002,2,0,39,13,2,0,1,2,0,0,0,2,0,10,0,0,2,0,12,1,0,0,0,0,27,8,1,0,0,0
2015-08-31,0,Mon,CIN,CHN,lorem002,hendk001,13,6,34,9,4,0,2,6,0,0,1,2,0,11,0,1,0,0,4,7,7,7,0,0,27,9,3,1,1,0
2015-09-01,0,Tue,CIN,CHN,desca001,hared001,4,5,33,9,2,0,1,5,0,0,0,3,0,8,0,0,0,0,7,6,4,4,0,0,27,8,0,0,1,0
2015-09-02,0,Wed,CIN,CHN,igler001,hammj002,7,4,31,6,1,0,3,4,1,0,0,5,0,13,0,0,1,0,6,6,4,4,0,0,27,12,1,0,0,0
2015-09-04,0,Fri,ARI,CHN,godlz001,lestj001,5,14,35,12,1,0,4,14,0,1,0,8,0,9,0,1,0,0,6,5,4,4,1,0,27,12,1,0,0,0
2015-09-05,0,Sat,ARI,CHN,ray-r002,arrij001,0,2,27,4,0,0,1,2,0,0,1,4,0,11,0,0,0,0,6,2,0,0,0,0,27,14,0,0,2,0
2015-09-06,0,Sun,ARI,CHN,delar003,hendk001,4,6,33,9,2,0,3,6,0,0,0,3,0,9,0,0,0,0,6,5,4,4,1,0,27,10,1,0,2,0
2015-09-07,0,Mon,CHN,SLN,hared001,lynnl001,9,0,37,12,2,0,2,9,0,1,0,4,0,9,0,0,1,0,6,3,0,0,2,0,27,9,0,0,3,0
2015-09-08,0,Tue,CHN,SLN,hammj002,wachm001,8,5,38,11,4,1,2,8,0,0,0,4,1,7,0,0,0,0,7,6,5,5,0,0,27,11,0,0,2,0
2015-09-09,0,Wed,CHN,SLN,lestj001,martc006,3,4,38,11,2,0,0,3,0,0,0,1,0,14,0,0,0,0,9,4,4,4,0,0,24,7,0,0,0,0
2015-09-11,2,Fri,CHN,PHI,hendk001,ashea001,7,3,40,12,3,0,3,7,0,0,0,3,0,6,0,0,0,0,9,5,3,3,0,0,27,11,0,0,1,0
2015-09-11,1,Fri,CHN,PHI,arrij001,morga001,5,1,38,10,3,0,1,5,0,0,0,2,0,13,0,0,0,0,8,2,1,1,1,0,27,12,0,0,0,0
2015-09-12,0,Sat,CHN,PHI,woodt004,eickj001,5,7,32,6,2,0,1,5,0,1,1,5,0,11,1,0,0,0,7,6,2,2,0,0,26,8,1,0,0,0
2015-09-13,0,Sun,CHN,PHI,hared001,haraa001,4,7,37,8,0,2,1,3,0,0,1,2,0,7,0,0,0,0,9,3,7,7,1,0,24,14,1,0,1,0
2015-09-15,2,Tue,CHN,PIT,lestj001,happj001,2,1,35,8,4,0,0,2,1,0,0,2,1,13,0,1,0,0,9,1,1,1,1,0,27,15,0,0,1,0
2015-09-15,1,Tue,CHN,PIT,hammj002,coleg001,4,5,32,6,1,0,0,2,0,1,1,1,0,11,1,0,0,0,4,5,4,4,2,0,24,6,1,0,0,0
2015-09-16,0,Wed,CHN,PIT,arrij001,burna001,3,2,46,13,2,1,0,3,1,1,0,3,1,15,5,0,1,0,12,4,1,1,0,0,36,23,2,0,4,0
2015-09-17,0,Thu,CHN,PIT,hendk001,mortc002,9,6,44,17,7,0,1,8,0,0,0,4,2,7,0,0,2,0,12,4,6,6,0,0,27,15,0,0,1,0
2015-09-18,0,Fri,SLN,CHN,lynnl001,hared001,3,8,33,10,2,0,2,8,0,0,2,11,1,8,2,0,1,0,14,7,1,1,0,0,27,9,1,0,1,0
